,movieId,title,userId,rating
103,1,Toy Story (1995),280,4.5
104,1,Toy Story (1995),282,4.5
105,1,Toy Story (1995),283,3.0
106,1,Toy Story (1995),288,4.5
107,1,Toy Story (1995),290,4.0
108,1,Toy Story (1995),291,4.0
109,1,Toy Story (1995),292,4.0
110,1,Toy Story (1995),293,3.0
111,1,Toy Story (1995),298,2.0
112,1,Toy Story (1995),304,5.0
113,1,Toy Story (1995),307,4.0
114,1,Toy Story (1995),314,3.0
115,1,Toy Story (1995),322,3.5
116,1,Toy Story (1995),323,3.5
117,1,Toy Story (1995),328,5.0
118,1,Toy Story (1995),330,4.0
119,1,Toy Story (1995),332,4.0
120,1,Toy Story (1995),334,3.5
121,1,Toy Story (1995),336,4.0
122,1,Toy Story (1995),337,4.0
123,1,Toy Story (1995),339,4.0
124,1,Toy Story (1995),341,5.0
125,1,Toy Story (1995),347,5.0
126,1,Toy Story (1995),350,4.0
127,1,Toy Story (1995),353,5.0
128,1,Toy Story (1995),357,5.0
129,1,Toy Story (1995),359,4.0
130,1,Toy Story (1995),364,5.0
131,1,Toy Story (1995),367,5.0
132,1,Toy Story (1995),372,3.0
133,1,Toy Story (1995),373,3.0
134,1,Toy Story (1995),378,4.5
135,1,Toy Story (1995),380,5.0
136,1,Toy Story (1995),381,3.5
137,1,Toy Story (1995),382,4.5
138,1,Toy Story (1995),385,4.0
139,1,Toy Story (1995),389,5.0
140,1,Toy Story (1995),391,3.0
141,1,Toy Story (1995),396,5.0
142,1,Toy Story (1995),399,4.0
143,1,Toy Story (1995),401,3.5
144,1,Toy Story (1995),411,5.0
145,1,Toy Story (1995),412,2.0
146,1,Toy Story (1995),414,4.0
147,1,Toy Story (1995),420,4.0
148,1,Toy Story (1995),422,4.0
149,1,Toy Story (1995),432,2.5
150,1,Toy Story (1995),434,4.0
151,1,Toy Story (1995),436,4.0
152,1,Toy Story (1995),438,4.5
153,1,Toy Story (1995),443,4.0
154,1,Toy Story (1995),448,5.0
155,1,Toy Story (1995),451,5.0
156,1,Toy Story (1995),453,5.0
157,1,Toy Story (1995),456,5.0
158,1,Toy Story (1995),460,4.5
159,1,Toy Story (1995),462,1.5
160,1,Toy Story (1995),468,4.0
161,1,Toy Story (1995),469,4.0
162,1,Toy Story (1995),470,4.0
163,1,Toy Story (1995),471,5.0
164,1,Toy Story (1995),474,4.0
165,1,Toy Story (1995),476,4.0
166,1,Toy Story (1995),477,4.0
167,1,Toy Story (1995),480,3.0
168,1,Toy Story (1995),483,4.0
169,1,Toy Story (1995),484,4.5
170,1,Toy Story (1995),488,4.5
171,1,Toy Story (1995),490,3.5
172,1,Toy Story (1995),492,4.0
173,1,Toy Story (1995),500,4.0
174,1,Toy Story (1995),504,4.0
175,1,Toy Story (1995),509,4.0
176,1,Toy Story (1995),514,4.0
177,1,Toy Story (1995),517,4.0
178,1,Toy Story (1995),522,3.0
179,1,Toy Story (1995),524,4.0
180,1,Toy Story (1995),525,4.0
181,1,Toy Story (1995),528,2.5
182,1,Toy Story (1995),529,3.0
183,1,Toy Story (1995),533,5.0
184,1,Toy Story (1995),534,4.0
185,1,Toy Story (1995),541,3.0
186,1,Toy Story (1995),544,3.0
187,1,Toy Story (1995),550,4.0
188,1,Toy Story (1995),555,4.0
189,1,Toy Story (1995),559,5.0
190,1,Toy Story (1995),560,3.0
191,1,Toy Story (1995),561,4.0
192,1,Toy Story (1995),562,4.5
193,1,Toy Story (1995),567,3.5
194,1,Toy Story (1995),570,4.0
195,1,Toy Story (1995),572,4.0
196,1,Toy Story (1995),573,5.0
197,1,Toy Story (1995),579,4.0
198,1,Toy Story (1995),580,3.0
199,1,Toy Story (1995),584,5.0
200,1,Toy Story (1995),587,5.0
201,1,Toy Story (1995),590,4.0
202,1,Toy Story (1995),596,4.0
203,1,Toy Story (1995),597,4.0
204,1,Toy Story (1995),599,3.0
205,1,Toy Story (1995),600,2.5
206,1,Toy Story (1995),601,4.0
207,1,Toy Story (1995),603,4.0
208,1,Toy Story (1995),604,3.0
209,1,Toy Story (1995),605,4.0
210,1,Toy Story (1995),606,2.5
211,1,Toy Story (1995),607,4.0
212,1,Toy Story (1995),608,2.5
213,1,Toy Story (1995),609,3.0
214,1,Toy Story (1995),610,5.0
215,2,Jumanji (1995),6,4.0
216,2,Jumanji (1995),8,4.0
217,2,Jumanji (1995),18,3.0
218,2,Jumanji (1995),19,3.0
219,2,Jumanji (1995),20,3.0
220,2,Jumanji (1995),21,3.5
221,2,Jumanji (1995),27,4.0
222,2,Jumanji (1995),51,4.5
223,2,Jumanji (1995),62,4.0
224,2,Jumanji (1995),68,2.5
225,2,Jumanji (1995),82,3.0
226,2,Jumanji (1995),91,3.0
227,2,Jumanji (1995),93,5.0
228,2,Jumanji (1995),94,4.0
229,2,Jumanji (1995),103,4.0
230,2,Jumanji (1995),104,3.0
231,2,Jumanji (1995),107,5.0
232,2,Jumanji (1995),112,1.5
233,2,Jumanji (1995),117,3.0
234,2,Jumanji (1995),122,4.0
235,2,Jumanji (1995),125,4.0
236,2,Jumanji (1995),135,3.0
237,2,Jumanji (1995),140,3.5
238,2,Jumanji (1995),144,3.0
239,2,Jumanji (1995),149,1.0
240,2,Jumanji (1995),153,2.0
241,2,Jumanji (1995),160,4.0
242,2,Jumanji (1995),169,4.0
243,2,Jumanji (1995),177,3.5
244,2,Jumanji (1995),186,4.0
245,2,Jumanji (1995),202,4.0
246,2,Jumanji (1995),217,2.0
247,2,Jumanji (1995),219,2.5
248,2,Jumanji (1995),221,3.5
249,2,Jumanji (1995),222,2.5
250,2,Jumanji (1995),226,3.0
251,2,Jumanji (1995),230,2.5
252,2,Jumanji (1995),232,4.0
253,2,Jumanji (1995),240,5.0
254,2,Jumanji (1995),249,4.0
255,2,Jumanji (1995),259,2.0
256,2,Jumanji (1995),274,3.5
257,2,Jumanji (1995),276,4.0
258,2,Jumanji (1995),284,4.0
259,2,Jumanji (1995),288,2.0
260,2,Jumanji (1995),294,3.0
261,2,Jumanji (1995),298,0.5
262,2,Jumanji (1995),299,3.0
263,2,Jumanji (1995),304,4.0
264,2,Jumanji (1995),305,3.5
265,2,Jumanji (1995),307,2.5
266,2,Jumanji (1995),308,3.0
267,2,Jumanji (1995),318,3.5
268,2,Jumanji (1995),321,5.0
269,2,Jumanji (1995),322,3.0
270,2,Jumanji (1995),323,4.0
271,2,Jumanji (1995),330,1.5
272,2,Jumanji (1995),347,3.0
273,2,Jumanji (1995),353,4.0
274,2,Jumanji (1995),357,3.0
275,2,Jumanji (1995),359,3.5
276,2,Jumanji (1995),373,3.0
277,2,Jumanji (1995),380,5.0
278,2,Jumanji (1995),381,4.0
279,2,Jumanji (1995),395,3.0
280,2,Jumanji (1995),411,4.0
281,2,Jumanji (1995),414,3.0
282,2,Jumanji (1995),425,3.0
283,2,Jumanji (1995),426,4.5
284,2,Jumanji (1995),432,4.0
285,2,Jumanji (1995),434,2.5
286,2,Jumanji (1995),436,4.0
287,2,Jumanji (1995),446,3.0
288,2,Jumanji (1995),447,5.0
289,2,Jumanji (1995),448,3.0
290,2,Jumanji (1995),458,4.0
291,2,Jumanji (1995),470,3.0
292,2,Jumanji (1995),474,3.0
293,2,Jumanji (1995),475,4.5
294,2,Jumanji (1995),476,4.0
295,2,Jumanji (1995),477,4.0
296,2,Jumanji (1995),480,3.0
297,2,Jumanji (1995),482,4.5
298,2,Jumanji (1995),483,4.0
299,2,Jumanji (1995),484,2.5
300,2,Jumanji (1995),489,2.5
301,2,Jumanji (1995),497,2.5
302,2,Jumanji (1995),501,3.0
303,2,Jumanji (1995),512,3.0
304,2,Jumanji (1995),517,3.0
305,2,Jumanji (1995),523,4.5
306,2,Jumanji (1995),525,3.5
307,2,Jumanji (1995),527,4.0
308,2,Jumanji (1995),534,4.5
309,2,Jumanji (1995),559,4.0
310,2,Jumanji (1995),561,4.0
311,2,Jumanji (1995),563,2.5
312,2,Jumanji (1995),566,4.0
313,2,Jumanji (1995),570,3.5
314,2,Jumanji (1995),573,4.5
315,2,Jumanji (1995),586,4.0
316,2,Jumanji (1995),590,2.5
317,2,Jumanji (1995),592,4.0
318,2,Jumanji (1995),594,4.0
319,2,Jumanji (1995),599,2.5
320,2,Jumanji (1995),600,4.0
321,2,Jumanji (1995),602,4.0
322,2,Jumanji (1995),604,5.0
323,2,Jumanji (1995),605,3.5
324,2,Jumanji (1995),608,2.0
325,3,Grumpier Old Men (1995),1,4.0
326,3,Grumpier Old Men (1995),6,5.0
327,3,Grumpier Old Men (1995),19,3.0
328,3,Grumpier Old Men (1995),32,3.0
329,3,Grumpier Old Men (1995),42,4.0
330,3,Grumpier Old Men (1995),43,5.0
331,3,Grumpier Old Men (1995),44,3.0
332,3,Grumpier Old Men (1995),51,4.0
333,3,Grumpier Old Men (1995),58,3.0
334,3,Grumpier Old Men (1995),64,3.5
335,3,Grumpier Old Men (1995),68,2.0
336,3,Grumpier Old Men (1995),91,3.0
337,3,Grumpier Old Men (1995),100,3.5
338,3,Grumpier Old Men (1995),102,5.0
339,3,Grumpier Old Men (1995),116,3.5
340,3,Grumpier Old Men (1995),117,3.0
341,3,Grumpier Old Men (1995),150,3.0
342,3,Grumpier Old Men (1995),151,3.0
343,3,Grumpier Old Men (1995),169,5.0
344,3,Grumpier Old Men (1995),179,4.0
345,3,Grumpier Old Men (1995),217,1.0
346,3,Grumpier Old Men (1995),226,3.5
347,3,Grumpier Old Men (1995),240,4.0
348,3,Grumpier Old Men (1995),269,4.0
349,3,Grumpier Old Men (1995),270,3.0
350,3,Grumpier Old Men (1995),288,4.0
351,3,Grumpier Old Men (1995),289,2.5
352,3,Grumpier Old Men (1995),294,1.0
353,3,Grumpier Old Men (1995),302,3.0
354,3,Grumpier Old Men (1995),307,3.5
355,3,Grumpier Old Men (1995),308,0.5
356,3,Grumpier Old Men (1995),321,3.0
357,3,Grumpier Old Men (1995),330,3.0
358,3,Grumpier Old Men (1995),337,4.0
359,3,Grumpier Old Men (1995),368,3.0
360,3,Grumpier Old Men (1995),410,4.0
361,3,Grumpier Old Men (1995),414,4.0
362,3,Grumpier Old Men (1995),448,3.0
363,3,Grumpier Old Men (1995),456,3.0
364,3,Grumpier Old Men (1995),470,3.0
365,3,Grumpier Old Men (1995),477,3.0
366,3,Grumpier Old Men (1995),480,2.5
367,3,Grumpier Old Men (1995),492,4.0
368,3,Grumpier Old Men (1995),501,5.0
369,3,Grumpier Old Men (1995),544,3.0
370,3,Grumpier Old Men (1995),552,1.0
371,3,Grumpier Old Men (1995),555,5.0
372,3,Grumpier Old Men (1995),588,3.0
373,3,Grumpier Old Men (1995),590,3.0
374,3,Grumpier Old Men (1995),594,4.0
375,3,Grumpier Old Men (1995),599,1.5
376,3,Grumpier Old Men (1995),608,2.0
377,4,Waiting to Exhale (1995),6,3.0
378,4,Waiting to Exhale (1995),14,3.0
379,4,Waiting to Exhale (1995),84,3.0
380,4,Waiting to Exhale (1995),162,3.0
381,4,Waiting to Exhale (1995),262,1.0
382,4,Waiting to Exhale (1995),411,2.0
383,4,Waiting to Exhale (1995),600,1.5
384,5,Father of the Bride Part II (1995),6,5.0
385,5,Father of the Bride Part II (1995),31,3.0
386,5,Father of the Bride Part II (1995),43,5.0
387,5,Father of the Bride Part II (1995),45,3.0
388,5,Father of the Bride Part II (1995),58,4.0
389,5,Father of the Bride Part II (1995),66,4.0
390,5,Father of the Bride Part II (1995),68,2.0
391,5,Father of the Bride Part II (1995),84,3.0
392,5,Father of the Bride Part II (1995),103,4.0
393,5,Father of the Bride Part II (1995),107,4.0
394,5,Father of the Bride Part II (1995),111,3.5
395,5,Father of the Bride Part II (1995),117,3.0
396,5,Father of the Bride Part II (1995),120,4.0
397,5,Father of the Bride Part II (1995),121,3.0
398,5,Father of the Bride Part II (1995),147,4.5
399,5,Father of the Bride Part II (1995),150,3.0
400,5,Father of the Bride Part II (1995),169,5.0
401,5,Father of the Bride Part II (1995),170,3.0
402,5,Father of the Bride Part II (1995),181,3.0
403,5,Father of the Bride Part II (1995),200,4.0
404,5,Father of the Bride Part II (1995),229,3.0
405,5,Father of the Bride Part II (1995),269,3.0
406,5,Father of the Bride Part II (1995),270,3.0
407,5,Father of the Bride Part II (1995),276,3.0
408,5,Father of the Bride Part II (1995),288,2.0
409,5,Father of the Bride Part II (1995),321,3.0
410,5,Father of the Bride Part II (1995),337,4.0
411,5,Father of the Bride Part II (1995),353,3.0
412,5,Father of the Bride Part II (1995),389,4.0
413,5,Father of the Bride Part II (1995),402,3.0
414,5,Father of the Bride Part II (1995),414,2.0
415,5,Father of the Bride Part II (1995),437,2.0
416,5,Father of the Bride Part II (1995),448,3.0
417,5,Father of the Bride Part II (1995),451,3.0
418,5,Father of the Bride Part II (1995),456,3.0
419,5,Father of the Bride Part II (1995),458,3.0
420,5,Father of the Bride Part II (1995),470,3.0
421,5,Father of the Bride Part II (1995),474,1.5
422,5,Father of the Bride Part II (1995),483,2.5
423,5,Father of the Bride Part II (1995),489,2.0
424,5,Father of the Bride Part II (1995),490,0.5
425,5,Father of the Bride Part II (1995),492,3.0
426,5,Father of the Bride Part II (1995),501,3.0
427,5,Father of the Bride Part II (1995),509,1.5
428,5,Father of the Bride Part II (1995),521,3.0
429,5,Father of the Bride Part II (1995),561,3.0
430,5,Father of the Bride Part II (1995),590,2.0
431,5,Father of the Bride Part II (1995),600,2.5
432,5,Father of the Bride Part II (1995),604,3.0
433,6,Heat (1995),1,4.0
434,6,Heat (1995),6,4.0
435,6,Heat (1995),11,5.0
436,6,Heat (1995),18,4.0
437,6,Heat (1995),23,4.0
438,6,Heat (1995),24,4.5
439,6,Heat (1995),28,3.5
440,6,Heat (1995),32,3.0
441,6,Heat (1995),44,3.0
442,6,Heat (1995),45,4.0
443,6,Heat (1995),57,3.0
444,6,Heat (1995),62,4.5
445,6,Heat (1995),64,4.5
446,6,Heat (1995),68,4.0
447,6,Heat (1995),79,4.0
448,6,Heat (1995),82,3.5
449,6,Heat (1995),84,4.0
450,6,Heat (1995),91,5.0
451,6,Heat (1995),102,3.0
452,6,Heat (1995),105,4.0
453,6,Heat (1995),109,3.0
454,6,Heat (1995),112,4.5
455,6,Heat (1995),117,3.0
456,6,Heat (1995),121,5.0
457,6,Heat (1995),140,5.0
458,6,Heat (1995),150,4.0
459,6,Heat (1995),160,2.0
460,6,Heat (1995),166,3.5
461,6,Heat (1995),181,3.0
462,6,Heat (1995),182,4.5
463,6,Heat (1995),191,4.0
464,6,Heat (1995),195,4.0
465,6,Heat (1995),199,4.0
466,6,Heat (1995),202,5.0
467,6,Heat (1995),217,2.0
468,6,Heat (1995),219,3.5
469,6,Heat (1995),220,3.5
470,6,Heat (1995),239,5.0
471,6,Heat (1995),244,5.0
472,6,Heat (1995),266,4.0
473,6,Heat (1995),269,5.0
474,6,Heat (1995),270,3.0
475,6,Heat (1995),274,4.0
476,6,Heat (1995),282,4.0
477,6,Heat (1995),286,4.5
478,6,Heat (1995),294,3.0
479,6,Heat (1995),297,5.0
480,6,Heat (1995),305,3.5
481,6,Heat (1995),308,1.0
482,6,Heat (1995),312,4.0
483,6,Heat (1995),313,3.0
484,6,Heat (1995),314,3.0
485,6,Heat (1995),317,5.0
486,6,Heat (1995),318,4.0
487,6,Heat (1995),325,4.0
488,6,Heat (1995),336,4.0
489,6,Heat (1995),337,5.0
490,6,Heat (1995),339,4.0
491,6,Heat (1995),353,4.0
492,6,Heat (1995),362,4.0
493,6,Heat (1995),368,4.0
494,6,Heat (1995),372,5.0
495,6,Heat (1995),373,5.0
496,6,Heat (1995),380,5.0
497,6,Heat (1995),385,3.0
498,6,Heat (1995),386,3.0
499,6,Heat (1995),389,5.0
500,6,Heat (1995),391,4.0
501,6,Heat (1995),400,5.0
502,6,Heat (1995),414,3.0
503,6,Heat (1995),425,4.0
504,6,Heat (1995),434,4.0
505,6,Heat (1995),437,5.0
506,6,Heat (1995),438,5.0
507,6,Heat (1995),444,4.0
508,6,Heat (1995),451,4.0
509,6,Heat (1995),469,3.0
510,6,Heat (1995),470,3.0
511,6,Heat (1995),474,3.0
512,6,Heat (1995),480,4.0
513,6,Heat (1995),486,5.0
514,6,Heat (1995),492,3.0
515,6,Heat (1995),493,4.0
516,6,Heat (1995),501,3.0
517,6,Heat (1995),521,4.0
518,6,Heat (1995),524,4.0
519,6,Heat (1995),532,5.0
520,6,Heat (1995),553,5.0
521,6,Heat (1995),559,5.0
522,6,Heat (1995),561,4.0
523,6,Heat (1995),573,4.5
524,6,Heat (1995),577,4.0
525,6,Heat (1995),580,4.0
526,6,Heat (1995),588,5.0
527,6,Heat (1995),590,3.5
528,6,Heat (1995),592,3.0
529,6,Heat (1995),597,3.0
530,6,Heat (1995),599,4.5
531,6,Heat (1995),602,3.0
532,6,Heat (1995),603,4.0
533,6,Heat (1995),604,3.0
534,6,Heat (1995),610,5.0
535,7,Sabrina (1995),6,4.0
536,7,Sabrina (1995),14,3.0
537,7,Sabrina (1995),19,2.0
538,7,Sabrina (1995),31,4.0
539,7,Sabrina (1995),32,4.0
540,7,Sabrina (1995),33,1.0
541,7,Sabrina (1995),42,3.0
542,7,Sabrina (1995),43,5.0
543,7,Sabrina (1995),45,3.0
544,7,Sabrina (1995),51,4.0
545,7,Sabrina (1995),58,5.0
546,7,Sabrina (1995),68,2.0
547,7,Sabrina (1995),71,3.0
548,7,Sabrina (1995),84,3.0
549,7,Sabrina (1995),90,4.0
550,7,Sabrina (1995),95,3.0
551,7,Sabrina (1995),117,4.0
552,7,Sabrina (1995),150,3.0
553,7,Sabrina (1995),169,4.5
554,7,Sabrina (1995),177,1.0
555,7,Sabrina (1995),179,3.0
556,7,Sabrina (1995),181,3.0
557,7,Sabrina (1995),188,4.0
558,7,Sabrina (1995),199,3.0
559,7,Sabrina (1995),206,4.0
560,7,Sabrina (1995),257,1.0
561,7,Sabrina (1995),262,3.0
562,7,Sabrina (1995),270,3.0
563,7,Sabrina (1995),276,4.0
564,7,Sabrina (1995),280,4.5
565,7,Sabrina (1995),286,3.5
566,7,Sabrina (1995),304,4.0
567,7,Sabrina (1995),314,4.0
568,7,Sabrina (1995),337,3.0
569,7,Sabrina (1995),350,3.0
570,7,Sabrina (1995),411,3.0
571,7,Sabrina (1995),414,3.0
572,7,Sabrina (1995),451,3.0
573,7,Sabrina (1995),470,3.0
574,7,Sabrina (1995),474,3.0
575,7,Sabrina (1995),489,4.0
576,7,Sabrina (1995),492,3.0
577,7,Sabrina (1995),498,4.0
578,7,Sabrina (1995),501,4.0
579,7,Sabrina (1995),510,1.0
580,7,Sabrina (1995),513,3.0
581,7,Sabrina (1995),521,3.0
582,7,Sabrina (1995),529,2.0
583,7,Sabrina (1995),541,4.0
584,7,Sabrina (1995),566,4.0
585,7,Sabrina (1995),597,1.0
586,7,Sabrina (1995),599,2.5
587,7,Sabrina (1995),600,3.5
588,7,Sabrina (1995),606,2.5
589,8,Tom and Huck (1995),6,3.0
590,8,Tom and Huck (1995),20,1.0
591,8,Tom and Huck (1995),43,5.0
592,8,Tom and Huck (1995),274,3.0
593,8,Tom and Huck (1995),372,2.0
594,8,Tom and Huck (1995),414,3.0
595,8,Tom and Huck (1995),436,3.0
596,8,Tom and Huck (1995),501,3.0
597,9,Sudden Death (1995),151,4.0
598,9,Sudden Death (1995),179,3.0
599,9,Sudden Death (1995),217,3.0
600,9,Sudden Death (1995),269,2.0
601,9,Sudden Death (1995),270,3.0
602,9,Sudden Death (1995),337,5.0
603,9,Sudden Death (1995),353,3.0
604,9,Sudden Death (1995),364,3.0
605,9,Sudden Death (1995),389,3.0
606,9,Sudden Death (1995),402,3.0
607,9,Sudden Death (1995),428,2.0
608,9,Sudden Death (1995),437,3.0
609,9,Sudden Death (1995),456,4.0
610,9,Sudden Death (1995),464,2.5
611,9,Sudden Death (1995),492,5.0
612,9,Sudden Death (1995),599,1.5
613,10,GoldenEye (1995),6,3.0
614,10,GoldenEye (1995),8,2.0
615,10,GoldenEye (1995),11,3.0
616,10,GoldenEye (1995),19,2.0
617,10,GoldenEye (1995),21,5.0
618,10,GoldenEye (1995),26,3.0
619,10,GoldenEye (1995),31,4.0
620,10,GoldenEye (1995),34,5.0
621,10,GoldenEye (1995),42,5.0
622,10,GoldenEye (1995),43,4.0
623,10,GoldenEye (1995),46,3.0
624,10,GoldenEye (1995),56,4.0
625,10,GoldenEye (1995),57,3.0
626,10,GoldenEye (1995),59,3.0
627,10,GoldenEye (1995),63,3.0
628,10,GoldenEye (1995),68,4.5
629,10,GoldenEye (1995),81,1.0
630,10,GoldenEye (1995),82,3.5
631,10,GoldenEye (1995),84,3.0
632,10,GoldenEye (1995),91,3.5
633,10,GoldenEye (1995),93,4.0
634,10,GoldenEye (1995),94,3.0
635,10,GoldenEye (1995),99,4.0
636,10,GoldenEye (1995),104,3.0
637,10,GoldenEye (1995),117,3.0
638,10,GoldenEye (1995),119,4.0
639,10,GoldenEye (1995),136,5.0
640,10,GoldenEye (1995),144,3.0
641,10,GoldenEye (1995),160,1.0
642,10,GoldenEye (1995),166,4.5
643,10,GoldenEye (1995),170,3.0
644,10,GoldenEye (1995),173,3.0
645,10,GoldenEye (1995),174,3.0
646,10,GoldenEye (1995),176,5.0
647,10,GoldenEye (1995),178,4.0
648,10,GoldenEye (1995),181,2.0
649,10,GoldenEye (1995),182,3.5
650,10,GoldenEye (1995),186,4.0
651,10,GoldenEye (1995),192,5.0
652,10,GoldenEye (1995),195,4.0
653,10,GoldenEye (1995),200,4.5
654,10,GoldenEye (1995),202,4.0
655,10,GoldenEye (1995),208,2.0
656,10,GoldenEye (1995),217,4.0
657,10,GoldenEye (1995),219,4.5
658,10,GoldenEye (1995),220,4.0
659,10,GoldenEye (1995),226,4.0
660,10,GoldenEye (1995),229,4.0
661,10,GoldenEye (1995),232,3.0
662,10,GoldenEye (1995),235,2.0
663,10,GoldenEye (1995),240,3.0
664,10,GoldenEye (1995),243,5.0
665,10,GoldenEye (1995),244,5.0
666,10,GoldenEye (1995),248,3.5
667,10,GoldenEye (1995),262,2.0
668,10,GoldenEye (1995),274,4.0
669,10,GoldenEye (1995),282,3.5
670,10,GoldenEye (1995),284,4.0
671,10,GoldenEye (1995),288,3.0
672,10,GoldenEye (1995),292,3.5
673,10,GoldenEye (1995),294,3.0
674,10,GoldenEye (1995),301,4.0
675,10,GoldenEye (1995),304,4.0
676,10,GoldenEye (1995),307,2.5
677,10,GoldenEye (1995),313,4.0
678,10,GoldenEye (1995),314,3.0
679,10,GoldenEye (1995),322,4.0
680,10,GoldenEye (1995),331,3.0
681,10,GoldenEye (1995),334,3.5
682,10,GoldenEye (1995),340,4.0
683,10,GoldenEye (1995),347,4.0
684,10,GoldenEye (1995),349,4.0
685,10,GoldenEye (1995),353,3.0
686,10,GoldenEye (1995),354,3.5
687,10,GoldenEye (1995),361,3.5
688,10,GoldenEye (1995),368,3.0
689,10,GoldenEye (1995),372,3.0
690,10,GoldenEye (1995),376,4.5
691,10,GoldenEye (1995),380,5.0
692,10,GoldenEye (1995),385,3.0
693,10,GoldenEye (1995),386,3.0
694,10,GoldenEye (1995),387,3.5
695,10,GoldenEye (1995),391,3.0
696,10,GoldenEye (1995),395,3.0
697,10,GoldenEye (1995),408,4.5
698,10,GoldenEye (1995),411,3.0
699,10,GoldenEye (1995),414,3.0
700,10,GoldenEye (1995),419,3.5
701,10,GoldenEye (1995),425,3.0
702,10,GoldenEye (1995),434,3.5
703,10,GoldenEye (1995),438,4.0
704,10,GoldenEye (1995),441,4.5
705,10,GoldenEye (1995),446,3.0
706,10,GoldenEye (1995),447,3.0
707,10,GoldenEye (1995),448,4.0
708,10,GoldenEye (1995),452,4.0
709,10,GoldenEye (1995),453,2.0
710,10,GoldenEye (1995),458,4.0
711,10,GoldenEye (1995),462,3.0
712,10,GoldenEye (1995),469,2.0
